title,vote_average,popularity,genres_clean
Playing for Keeps,5.4,17.932561,"['comedy', 'romance']"
Mandela: Long Walk to Freedom,6.5,15.50957,"['drama', 'history']"
Reds,7.1,4.602185,"['drama', 'history']"
A Few Good Men,7.1,40.379966,['drama']
Exit Wounds,5.3,12.601306,"['action', 'crime', 'thriller']"
Big Momma's House,5.6,24.389194,"['crime', 'comedy']"
Thunder and the House of Magic,6.3,12.867326,"['family', 'fantasy', 'animation', 'adventure']"
The Darkest Hour,4.8,23.328823,"['horror', 'action', 'thriller', 'sciencefiction']"
Step Up Revolution,6.7,29.775441,"['music', 'drama', 'romance']"
Snakes on a Plane,5.1,19.642328,"['action', 'crime', 'horror', 'thriller']"
The Watcher,4.9,7.339908,"['mystery', 'thriller']"
The Punisher,6.1,35.099611,"['action', 'crime', 'drama']"
Goal!: The Dream Begins,6.6,16.541791,['drama']
Safe,6.3,31.92695,"['action', 'crime', 'thriller']"
Pushing Tin,5.7,9.060642,"['comedy', 'drama']"
Return of the Jedi,7.9,46.509071,"['adventure', 'action', 'sciencefiction']"
Doomsday,5.8,21.538222,"['action', 'thriller', 'sciencefiction']"
The Reader,7.2,33.923786,"['drama', 'romance']"
Wanderlust,5.3,20.908494,['comedy']
Elf,6.4,16.901954,"['comedy', 'family', 'fantasy']"
Phenomenon,6.2,15.039407,"['drama', 'fantasy', 'romance', 'sciencefiction']"
Snow Dogs,5.3,13.655735,"['adventure', 'comedy', 'family']"
Scrooged,6.7,21.620317,"['fantasy', 'comedy', 'drama']"
Nacho Libre,5.6,14.642055,"['comedy', 'family']"
Bridesmaids,6.5,17.107065,"['comedy', 'romance']"
This Is the End,6.3,38.21708,"['action', 'comedy']"
Stigmata,6.0,14.993169,['horror']
Men of Honor,7.0,24.147269,['drama']
Takers,6.0,18.47242,"['action', 'crime', 'drama', 'thriller']"
The Big Wedding,5.7,18.84332,['comedy']
"Big Mommas: Like Father, Like Son",5.3,15.901137,"['crime', 'comedy', 'action']"
Source Code,7.1,59.19888,"['thriller', 'sciencefiction', 'mystery']"
Alive,6.7,14.48851,"['action', 'adventure', 'drama', 'thriller']"
The Number 23,6.3,23.197408,"['thriller', 'drama', 'mystery']"
The Young and Prodigious T.S. Spivet,6.7,10.651202,"['adventure', 'drama', 'family']"
1941,5.6,10.032626,"['action', 'comedy']"
Dreamer: Inspired By a True Story,6.3,6.048743,"['drama', 'family']"
A History of Violence,6.9,34.628738,"['drama', 'thriller', 'crime']"
Transporter 2,6.2,47.5612,"['action', 'thriller', 'crime']"
The Quick and the Dead,6.3,16.473355,"['action', 'western']"
Laws of Attraction,5.6,6.201404,"['action', 'comedy', 'romance', 'thriller']"
Bringing Out the Dead,6.6,15.560918,['drama']
Repo Men,6.2,25.799697,"['action', 'sciencefiction', 'thriller', 'crime']"
Dragon Wars: D-War,4.0,4.822033,"['fantasy', 'drama', 'horror', 'action', 'thriller', 'sciencefiction']"
Bogus,5.4,3.379454,"['fantasy', 'comedy', 'family']"
The Incredible Burt Wonderstone,5.3,26.9385,['comedy']
Cats Don't Dance,7.1,4.098444,"['animation', 'comedy', 'family', 'music']"
Cradle Will Rock,7.2,4.901553,['drama']
The Good German,5.9,5.347936,"['war', 'crime', 'drama', 'mystery', 'romance', 'thriller']"
George and the Dragon,5.0,4.120549,['adventure']
Apocalypse Now,8.0,49.973462,"['drama', 'war']"
Going the Distance,6.0,13.611544,"['comedy', 'drama', 'romance']"
Mr. Holland's Opus,6.9,6.775294,"['music', 'drama', 'family']"
Criminal,5.7,27.891012,['action']
Out of Africa,7.0,13.864975,['drama']
Flight,6.5,42.213765,['drama']
Moonraker,5.9,29.887404,"['action', 'adventure', 'thriller', 'sciencefiction']"
The Grand Budapest Hotel,8.0,74.417456,"['comedy', 'drama']"
Hearts in Atlantis,6.4,7.06762,"['drama', 'mystery']"
Arachnophobia,6.2,15.895661,"['comedy', 'horror']"
Frequency,7.0,19.258041,"['crime', 'drama', 'sciencefiction', 'thriller']"
Vacation,6.2,47.753598,['comedy']
Get Shorty,6.4,15.585138,"['comedy', 'thriller', 'crime']"
Chicago,6.9,32.217425,"['action', 'comedy', 'crime', 'drama', 'music']"
Big Daddy,6.1,34.86859,"['comedy', 'drama']"
American Pie 2,6.0,36.432598,"['comedy', 'romance']"
Toy Story,7.7,73.640445,"['animation', 'comedy', 'family']"
Speed,6.8,49.526736,"['action', 'adventure', 'crime']"
The Vow,7.0,26.780961,"['drama', 'romance']"
Extraordinary Measures,6.0,6.487344,['drama']
Remember the Titans,7.4,25.996219,['drama']
The Hunt for Red October,7.2,46.212155,"['action', 'adventure', 'thriller']"
The Butler,7.2,32.105328,['drama']
DodgeBall: A True Underdog Story,6.2,41.156217,['comedy']
The Addams Family,6.7,37.179547,"['horror', 'comedy', 'fantasy']"
Ace Ventura: When Nature Calls,6.1,34.391792,"['crime', 'comedy', 'adventure']"
The Princess Diaries,6.5,40.176265,"['comedy', 'family', 'romance']"
The First Wives Club,6.5,10.704596,['comedy']
Se7en,8.1,79.579532,"['crime', 'mystery', 'thriller']"
District 9,7.3,63.13678,['sciencefiction']
The SpongeBob SquarePants Movie,6.7,27.870755,"['animation', 'comedy', 'family']"
Mystic River,7.6,31.242999,"['thriller', 'crime', 'drama', 'mystery']"
Million Dollar Baby,7.7,70.456012,['drama']
Analyze This,6.4,29.415229,"['comedy', 'crime']"
The Notebook,7.7,55.109138,"['romance', 'drama']"
27 Dresses,6.1,30.695228,"['comedy', 'romance']"
Hannah Montana: The Movie,6.0,13.788422,"['comedy', 'drama', 'family', 'music', 'romance']"
Rugrats in Paris: The Movie,6.0,4.590277,"['adventure', 'animation', 'comedy', 'family']"
The Prince of Tides,5.9,3.845231,"['drama', 'romance']"
Legends of the Fall,7.2,26.952727,"['adventure', 'drama', 'romance', 'war']"
Up in the Air,6.7,33.704181,"['drama', 'romance']"
About Schmidt,6.7,19.925026,"['drama', 'comedy']"
Warm Bodies,6.4,43.742241,"['horror', 'comedy', 'romance']"
Looper,6.6,46.377628,"['action', 'thriller', 'sciencefiction']"
Down to Earth,4.9,9.166658,"['fantasy', 'comedy', 'sciencefiction', 'romance']"
Babe,6.0,34.36645,"['fantasy', 'drama', 'comedy', 'family']"
Hope Springs,5.8,12.967137,"['drama', 'comedy', 'romance']"
Forgetting Sarah Marshall,6.4,50.670253,"['comedy', 'romance', 'drama']"
Four Brothers,6.7,24.694551,"['action', 'crime']"
Baby Mama,5.8,11.409124,['comedy']
Hope Floats,5.8,7.922716,"['drama', 'romance']"
Bride Wars,5.9,33.385429,['comedy']
Without a Paddle,5.3,8.584398,"['action', 'adventure', 'comedy', 'thriller']"
13 Going on 30,6.3,41.569541,"['comedy', 'fantasy', 'romance']"
Midnight in Paris,7.4,43.753585,"['fantasy', 'comedy', 'romance']"
The Nut Job,5.5,18.568021,"['animation', 'comedy', 'family', 'adventure']"
Blow,7.4,28.350529,"['crime', 'drama']"
Message in a Bottle,5.8,10.81051,"['romance', 'drama']"
Star Trek V: The Final Frontier,5.6,19.578249,"['sciencefiction', 'action', 'adventure', 'thriller']"
Like Mike,5.7,5.73667,"['comedy', 'drama', 'family', 'fantasy']"
The Naked Gun 33⅓: The Final Insult,6.3,28.624038,"['comedy', 'crime']"
A View to a Kill,6.0,27.230493,"['adventure', 'action', 'thriller']"
The Curse of the Were-Rabbit,6.8,30.380747,"['adventure', 'animation', 'comedy', 'family']"
P.S. I Love You,6.9,29.489274,"['drama', 'romance']"
Racing Stripes,5.1,8.058109,['comedy']
Atonement,7.4,33.369305,"['drama', 'romance']"
Letters to Juliet,6.6,16.52083,"['comedy', 'drama', 'romance']"
Black Rain,6.2,11.19602,"['action', 'thriller', 'crime']"
The Three Stooges,4.9,14.585968,['comedy']
Corpse Bride,7.2,43.571612,"['romance', 'fantasy', 'animation', 'music']"
Glory Road,7.2,8.305085,['drama']
Sicario,7.2,55.424027,"['action', 'crime', 'drama', 'mystery', 'thriller']"
Southpaw,7.3,65.364452,"['action', 'drama']"
Drag Me to Hell,6.2,45.083509,"['horror', 'thriller']"
The Age of Adaline,7.4,82.052056,"['fantasy', 'drama', 'romance']"
Secondhand Lions,6.9,15.011624,"['comedy', 'drama', 'family']"
Step Up 3D,6.6,25.060342,"['drama', 'romance']"
Blue Crush,5.6,11.42943,['adventure']
Stranger Than Fiction,7.1,32.26789,"['comedy', 'drama', 'fantasy', 'romance']"
30 Days of Night,6.2,33.394082,"['horror', 'thriller']"
The Cabin in the Woods,6.5,73.987775,"['horror', 'thriller']"
Meet the Spartans,3.7,10.608998,['comedy']
Midnight Run,7.2,12.821329,"['adventure', 'comedy', 'crime']"
The Running Man,6.4,30.131498,"['action', 'sciencefiction']"
Little Shop of Horrors,6.6,12.113235,"['horror', 'comedy', 'music']"
Hanna,6.5,31.191975,"['action', 'thriller', 'adventure']"
Mortal Kombat: Annihilation,3.8,11.916389,"['action', 'fantasy', 'sciencefiction']"
Larry Crowne,5.7,20.355458,"['comedy', 'romance', 'drama']"
Carrie,5.8,63.848541,"['drama', 'horror']"
Take the Lead,6.6,8.999675,['music']
Gridiron Gang,6.5,9.278361,"['action', 'adventure', 'crime', 'drama']"
What's the Worst That Could Happen?,5.1,7.185212,"['action', 'comedy']"
9,6.6,55.806402,"['action', 'adventure', 'animation', 'sciencefiction', 'thriller']"
Side Effects,6.4,48.237797,"['thriller', 'crime', 'drama']"
The Prince & Me,5.9,17.943945,"['comedy', 'romance']"
Winnie the Pooh,6.8,19.143721,"['animation', 'family']"
Dumb and Dumberer: When Harry Met Lloyd,4.1,15.67747,['comedy']
Bulworth,6.3,4.52363,"['comedy', 'drama']"
Get on Up,6.4,13.064264,"['drama', 'music']"
One True Thing,6.2,2.644427,"['drama', 'romance']"
Virtuosity,5.4,5.301589,"['action', 'crime', 'sciencefiction', 'thriller']"
My Super Ex-Girlfriend,4.8,20.252143,"['fantasy', 'drama', 'action', 'comedy', 'crime', 'sciencefiction']"
Deliver Us from Evil,5.9,29.359201,"['thriller', 'crime', 'horror']"
Sanctum,5.8,20.063165,"['action', 'thriller']"
Little Black Book,5.2,6.246199,"['comedy', 'romance', 'drama']"
The Five-Year Engagement,5.7,27.71063,['comedy']
Mr. 3000,5.0,2.850896,"['comedy', 'drama']"
The Next Three Days,6.9,34.421696,"['romance', 'drama', 'thriller', 'crime']"
Ultraviolet,4.8,15.89534,"['sciencefiction', 'action', 'thriller']"
Assault on Precinct 13,6.0,18.706504,['thriller']
The Replacement Killers,6.0,9.607391,"['action', 'drama', 'crime', 'thriller']"
Fled,5.2,2.77255,"['action', 'comedy', 'thriller']"
Eight Legged Freaks,5.4,17.834976,"['action', 'comedy', 'horror', 'thriller']"
Love & Other Drugs,6.6,20.236951,"['drama', 'comedy', 'romance']"
88 Minutes,5.7,16.883429,"['crime', 'mystery', 'thriller']"
North Country,6.8,12.779201,['drama']
The Whole Ten Yards,5.5,14.729386,"['comedy', 'thriller', 'crime']"
Splice,5.5,23.227877,"['horror', 'thriller', 'sciencefiction']"
Howard the Duck,5.1,11.374306,"['comedy', 'fantasy', 'sciencefiction']"
Pride and Glory,6.3,10.703602,"['thriller', 'crime', 'drama']"
The Cave,5.1,10.756266,"['action', 'adventure', 'horror', 'thriller']"
Alex & Emma,5.0,4.352422,"['comedy', 'romance']"
Wicker Park,6.7,9.301562,"['drama', 'mystery', 'romance', 'thriller']"
Fright Night,6.0,18.27083,"['horror', 'comedy']"
The New World,6.4,19.106154,"['drama', 'history', 'romance']"
Wing Commander,4.0,5.259585,"['action', 'sciencefiction']"
In Dreams,5.4,3.226243,"['drama', 'thriller']"
Dragonball Evolution,2.9,21.677732,"['action', 'adventure', 'fantasy', 'sciencefiction', 'thriller']"
The Last Stand,5.7,43.882857,"['action', 'crime', 'thriller']"
Godsend,4.7,12.10235,"['drama', 'horror', 'sciencefiction', 'thriller']"
Chasing Liberty,6.1,3.362045,"['comedy', 'romance']"
Hoodwinked Too! Hood VS. Evil,4.8,10.694417,"['comedy', 'animation', 'family']"
An Unfinished Life,6.7,6.353971,['drama']
The Imaginarium of Doctor Parnassus,6.3,37.181019,"['adventure', 'fantasy', 'mystery']"
Barney's Version,7.2,4.952735,"['comedy', 'drama']"
Runner Runner,5.5,22.975918,"['crime', 'thriller', 'drama']"
Antitrust,5.8,8.359599,"['action', 'crime', 'drama']"
Glory,7.4,16.102271,['war']
Once Upon a Time in America,8.2,49.336397,"['drama', 'crime']"
Dead Man Down,5.9,29.647844,"['thriller', 'action', 'crime', 'drama']"
The Merchant of Venice,6.7,12.467267,"['drama', 'romance']"
The Good Thief,6.0,2.774811,"['crime', 'drama', 'thriller']"
Supercross,5.4,3.71305,"['action', 'adventure', 'drama', 'romance']"
Miss Potter,6.3,8.386432,"['drama', 'family', 'romance']"
The Promise,5.0,3.866026,"['fantasy', 'drama', 'action', 'thriller', 'romance']"
DOA: Dead or Alive,5.0,12.790408,"['adventure', 'action', 'thriller']"
The Assassination of Jesse James by the Coward Robert Ford,7.0,35.53352,"['action', 'drama', 'western']"
1911,5.0,4.065212,"['adventure', 'drama', 'action', 'history', 'war']"
Little Nicholas,5.9,20.362025,['comedy']
Wild Card,5.4,48.0343,"['thriller', 'crime', 'drama']"
Machine Gun Preacher,6.4,13.268936,"['action', 'thriller', 'crime']"
Animals United,5.5,8.010046,"['animation', 'family', 'comedy']"
Goodbye Bafana,7.0,12.257654,"['history', 'drama']"
United Passions,3.0,6.036684,['drama']
Grace of Monaco,5.8,10.958697,"['romance', 'drama']"
Savva. Heart of the Warrior,6.4,2.625594,"['fantasy', 'adventure', 'animation']"
Ripley's Game,6.6,2.981047,"['crime', 'thriller']"
Sausage Party,5.6,66.242737,"['adventure', 'animation', 'comedy', 'fantasy']"
Pitch Perfect 2,6.8,71.496894,"['comedy', 'music']"
Walk the Line,7.3,35.580032,"['drama', 'music', 'romance']"
Keeping the Faith,5.9,8.085872,['comedy']
The Borrowers,5.8,10.364582,"['adventure', 'fantasy', 'action', 'comedy', 'family']"
Frost/Nixon,7.2,16.87784,"['drama', 'history']"
Confessions of a Dangerous Mind,6.6,18.165957,"['comedy', 'crime', 'drama', 'romance', 'thriller']"
Serving Sara,5.0,8.93941,"['comedy', 'romance']"
The Boss,5.5,20.55509,['comedy']
Cry Freedom,6.9,3.735723,['drama']
Mumford,6.3,4.310168,"['comedy', 'drama', 'romance']"
Seed of Chucky,4.9,12.653831,"['drama', 'horror', 'comedy']"
The Jacket,6.8,24.240361,"['drama', 'mystery', 'thriller', 'fantasy']"
Aladdin,7.4,92.982009,"['animation', 'family', 'comedy', 'adventure', 'fantasy', 'romance']"
Straight Outta Compton,7.7,61.76233,"['drama', 'music']"
Indiana Jones and the Temple of Doom,7.1,66.976776,"['adventure', 'action']"
The Rugrats Movie,5.7,7.981116,"['animation', 'family']"
Along Came a Spider,6.1,21.252797,"['crime', 'mystery', 'thriller', 'action']"
Florence Foster Jenkins,6.6,19.237254,"['comedy', 'drama']"
Once Upon a Time in Mexico,6.2,27.555646,['action']
Die Hard,7.5,66.169628,"['action', 'thriller']"
Role Models,6.4,24.917665,['comedy']
The Big Short,7.3,57.518472,"['comedy', 'drama']"
Taking Woodstock,6.2,11.870161,"['music', 'comedy', 'drama']"
Miracle,7.0,7.534003,"['drama', 'history']"
Dawn of the Dead,6.8,44.529429,"['fantasy', 'horror', 'action']"
The Wedding Planner,5.5,14.949395,['comedy']
Space Pirate Captain Harlock,6.5,14.726338,"['animation', 'sciencefiction']"
The Royal Tenenbaums,7.4,24.13081,"['comedy', 'drama']"
Identity,7.1,45.915165,"['mystery', 'thriller']"
Last Vegas,6.4,28.043508,['comedy']
For Your Eyes Only,6.3,26.090746,"['adventure', 'action', 'thriller']"
Serendipity,6.6,14.530803,"['comedy', 'romance']"
Timecop,5.5,13.308127,"['thriller', 'sciencefiction', 'action', 'crime']"
Zoolander,6.1,38.0958,['comedy']
Safe Haven,6.9,37.729059,['romance']
Hocus Pocus,6.4,18.650748,"['comedy', 'family', 'fantasy']"
No Reservations,6.1,15.794946,['comedy']
Kick-Ass,7.1,45.054936,"['action', 'crime']"
30 Minutes or Less,5.6,25.039383,"['action', 'adventure', 'comedy']"
Dracula 2000,4.6,6.756771,"['thriller', 'horror']"
"Alexander and the Terrible, Horrible, No Good, Very Bad Day",6.1,22.14595,"['family', 'comedy']"
Pride & Prejudice,7.7,36.58383,"['drama', 'romance']"
Blade Runner,7.9,94.056131,"['sciencefiction', 'drama', 'thriller']"
Rob Roy,6.5,10.703456,['adventure']
3 Days to Kill,6.0,41.638961,"['action', 'drama', 'thriller', 'crime']"
We Own the Night,6.5,14.518708,"['drama', 'crime', 'thriller']"
Lost Souls,4.5,3.312385,"['horror', 'thriller']"
Winged Migration,7.0,3.75074,['documentary']
Just My Luck,5.8,22.074306,"['comedy', 'drama', 'family', 'fantasy', 'romance']"
"Mystery, Alaska",6.0,4.436792,"['drama', 'comedy']"
The Spy Next Door,5.5,14.639324,"['action', 'comedy', 'family']"
A Simple Wish,5.5,1.767479,"['adventure', 'comedy', 'family', 'fantasy']"
Ghosts of Mars,4.8,13.145205,"['action', 'horror', 'sciencefiction']"
Our Brand Is Crisis,5.8,12.921594,"['comedy', 'drama']"
Pride and Prejudice and Zombies,5.5,28.397048,"['romance', 'horror', 'comedy', 'thriller']"
Kundun,6.8,7.039189,['drama']
How to Lose Friends & Alienate People,6.2,16.785866,"['comedy', 'romance', 'drama']"
Kick-Ass 2,6.3,40.28635,"['action', 'adventure', 'crime']"
Alatriste,5.6,6.009644,['action']
Brick Mansions,5.7,25.520976,"['action', 'crime', 'drama']"
Octopussy,6.2,25.633663,"['adventure', 'action', 'thriller']"
Knocked Up,6.2,22.527211,"['comedy', 'romance', 'drama']"
My Sister's Keeper,7.1,24.09152,['drama']
Welcome Home Roscoe Jenkins,5.7,6.248273,"['comedy', 'drama']"
A Passage to India,6.9,9.548391,"['drama', 'adventure', 'history']"
Notes on a Scandal,6.9,12.576381,"['drama', 'romance']"
Rendition,6.2,12.741073,"['drama', 'thriller']"
Star Trek VI: The Undiscovered Country,6.7,16.188572,"['sciencefiction', 'action', 'adventure', 'thriller']"
Divine Secrets of the Ya-Ya Sisterhood,5.6,5.576937,"['comedy', 'drama', 'romance']"
Kiss the Girls,6.2,18.913,"['drama', 'mystery', 'thriller', 'crime']"
The Blues Brothers,7.5,44.714264,"['music', 'comedy', 'action', 'crime']"
The Sisterhood of the Traveling Pants 2,6.0,11.870301,"['adventure', 'comedy', 'drama', 'family']"
Joyful Noise,6.7,5.753705,"['comedy', 'music']"
About a Boy,6.6,28.227984,"['drama', 'comedy', 'romance']"
Lake Placid,5.5,11.678561,"['horror', 'comedy', 'action', 'sciencefiction', 'thriller']"
Lucky Number Slevin,7.4,36.921445,"['drama', 'thriller', 'crime', 'mystery']"
The Right Stuff,7.3,17.567332,"['drama', 'history']"
Anonymous,6.3,16.698316,"['drama', 'history', 'thriller']"
The NeverEnding Story,7.0,47.862016,"['drama', 'family', 'fantasy', 'adventure']"
Dark City,7.2,39.324831,"['mystery', 'sciencefiction']"
The Duchess,6.7,18.591657,"['drama', 'history', 'romance']"
Return to Oz,6.7,5.650125,"['adventure', 'family', 'fantasy']"
The Newton Boys,5.9,3.123583,"['crime', 'action', 'drama']"
Case 39,6.1,23.917982,"['horror', 'mystery', 'thriller']"
Suspect Zero,5.5,8.715822,"['crime', 'thriller']"
Martian Child,6.8,5.737161,['drama']
Spy Kids: All the Time in the World,4.4,14.788073,"['family', 'comedy', 'action']"
Money Monster,6.5,38.279458,['thriller']
The 51st State,5.9,9.670031,"['thriller', 'action', 'comedy', 'crime']"
Flawless,5.9,5.271559,"['comedy', 'drama']"
Mindhunters,6.3,17.193659,"['mystery', 'thriller', 'crime']"
What Just Happened,5.2,8.31653,"['comedy', 'drama']"
The Statement,5.9,2.653988,"['drama', 'thriller']"
The Magic Flute,6.9,0.548435,"['comedy', 'drama', 'music']"
Paul Blart: Mall Cop,5.2,31.250383,"['action', 'adventure', 'comedy', 'family']"
Freaky Friday,6.0,24.345651,['comedy']
The 40 Year Old Virgin,6.2,38.473732,"['comedy', 'romance']"
Shakespeare in Love,6.8,31.792964,"['romance', 'history']"
A Walk Among the Tombstones,6.2,61.309619,"['crime', 'drama', 'mystery', 'thriller']"
Kindergarten Cop,5.8,5.411154,['comedy']
Pineapple Express,6.6,41.832392,"['action', 'comedy']"
Ever After: A Cinderella Story,6.8,21.988861,"['drama', 'romance', 'comedy']"
Open Range,7.0,19.068175,['western']
Flatliners,6.3,24.114459,"['drama', 'horror', 'sciencefiction', 'thriller']"
A Bridge Too Far,6.9,20.256571,"['drama', 'history', 'war']"
Red Eye,6.2,8.802626,"['horror', 'thriller']"
Final Destination 2,5.9,37.355826,"['horror', 'mystery']"
"O Brother, Where Art Thou?",7.3,39.742009,"['action', 'adventure', 'comedy']"
Legion,5.2,30.981604,['horror']
Pain & Gain,6.1,31.893932,"['thriller', 'crime', 'action']"
In Good Company,5.9,15.376391,"['comedy', 'drama', 'romance']"
Clockstoppers,4.9,5.894163,"['adventure', 'family', 'sciencefiction', 'thriller']"
Silverado,7.1,10.981038,"['action', 'crime', 'drama', 'western']"
Brothers,6.8,22.07638,"['drama', 'thriller', 'war']"
Agent Cody Banks 2: Destination London,5.2,10.925618,['comedy']
New Year's Eve,5.7,21.219292,"['comedy', 'romance']"
Original Sin,5.8,14.831402,"['drama', 'thriller', 'mystery', 'romance']"
